stageID,星解放,裏星解放,星1倍率,星2倍率,星3倍率,星4倍率,ゲリラset,報酬リセットType,1度きり表示,表示順,インターバル,挑戦フラグ,マップ難易度,クリア後非表示,XP2倍広告,生産額倍率,統率力フラグ,ステージ全表示設定,マップ名
24026,1,0,100,150,200,300,0,2,3,1046050,30,0,384,0,0,0,1,0,続・10月強襲！
24027,1,0,100,150,200,300,0,2,3,1047010,30,0,3968,0,0,0,1,0,ジャイアント黒蔵強襲
24028,1,0,100,150,200,300,0,2,3,1046020,30,0,240,0,0,0,1,0,11月強襲！
24029,1,0,100,150,200,300,0,2,3,1046030,30,0,384,0,0,0,1,0,続・11月強襲！
24030,1,0,100,150,200,300,0,2,3,1046000,30,0,240,0,0,0,1,0,12月強襲！
24031,1,0,100,150,200,300,0,2,3,1046010,30,0,384,0,0,0,1,0,続・12月強襲！
24032,1,0,100,150,200,300,0,2,3,1046220,30,0,240,0,0,0,1,0,1月強襲！
24033,1,0,100,150,200,300,0,2,3,1046230,30,0,384,0,0,0,1,0,続・1月強襲！
24034,1,0,100,150,200,300,0,2,3,1047020,30,0,3968,0,0,0,1,0,ギガガガ強襲
24035,1,0,100,150,200,300,0,2,3,1047030,30,0,3968,0,0,0,1,0,デッカーバチャン強襲
24036,1,0,100,150,200,300,0,2,3,0,30,0,511,0,0,0,1,0,ことよろにゃ強襲！(ΦωΦ)
24037,1,0,100,150,200,300,0,2,3,1047040,30,0,3968,0,0,0,1,0,大天使エクスエル強襲
24038,1,0,100,150,200,300,0,2,3,1047050,30,0,3968,0,0,0,1,0,ビッグペンZ強襲
24039,1,0,100,150,200,300,0,2,3,1046200,30,0,240,0,0,0,1,0,2月強襲！
24040,1,0,100,150,200,300,0,2,3,1046210,30,0,384,0,0,0,1,0,続・2月強襲！
24041,1,0,100,150,200,300,0,2,3,1073010,30,0,255,0,0,0,1,0,お祭りにゃんこ ～春節編～
24042,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ネコたちの逆襲(旧)
24043,1,0,100,150,200,300,0,2,3,1046180,30,0,240,0,0,0,1,0,3月強襲！
24044,1,0,100,150,200,300,0,2,3,1046190,30,0,384,0,0,0,1,0,続・3月強襲！
24045,1,0,100,150,200,300,0,2,3,1066040,30,0,2046,0,0,0,1,0,強襲！義理チョコ軍団
24046,1,0,100,150,200,300,0,2,3,1046160,30,0,240,0,0,0,1,0,4月強襲！
24047,1,0,100,150,200,300,0,2,3,1046170,30,0,384,0,0,0,1,0,続・4月強襲！
24048,1,0,100,150,200,300,0,2,3,1067000,30,0,255,0,0,0,1,0,Season1 ～学園生活～
24049,1,0,100,150,200,300,0,2,3,1026010,30,0,1020,0,0,0,1,0,月イベントオールスターズ スター大集合大感謝祭！
24050,1,0,100,150,200,300,0,2,3,1046140,30,0,240,0,0,0,1,0,5月強襲！
24051,1,0,100,150,200,300,0,2,3,1046150,30,0,384,0,0,0,1,0,続・5月強襲！
24052,1,0,100,150,200,300,0,2,3,1069030,30,0,255,0,0,0,1,0,#01「悪霊の式場」
24053,1,0,100,150,200,300,0,2,0,1055000,0,0,1023,0,0,0,1,0,決闘チャレンジ
24054,1,0,100,150,200,300,0,2,0,1055010,0,0,1023,0,0,0,1,0,タッグ闘技チャレンジ
24055,1,0,100,150,200,300,0,0,0,1033000,0,0,384,0,0,0,1,0,秘宝の眠る孤島
24056,1,0,100,150,200,300,0,2,3,1064010,30,0,1016,0,0,0,1,0,#03 ハロウィン百鬼夜行
24057,1,0,100,150,200,300,0,0,3,0,30,0,255,0,0,0,1,0,第1部 10年の軌跡パレード
24058,1,0,100,150,200,300,0,2,3,1071010,30,0,508,0,0,0,1,0,第二夜 聖夜のプレゼント配達
24059,1,0,100,150,200,300,0,2,3,0,30,0,511,0,0,0,1,0,ことよろにゃ強襲！(ΦωΦ)
24060,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,タンクネコたちの逆襲(旧)
24061,1,0,100,150,200,200,0,2,3,1047060,30,0,3840,0,0,0,1,0,オーメンズ強襲
24062,1,0,100,150,200,300,0,2,3,1078020,30,0,255,0,0,0,1,0,第1章 ネコたちの冒険
24063,1,0,100,150,200,300,0,2,3,0,30,0,511,0,0,0,1,0,ことよろにゃ強襲！(ΦωΦ)
24064,1,0,100,150,200,300,0,2,3,0,30,0,0,0,0,0,1,0,ネコたちの大逆襲(旧)
24065,1,0,100,150,200,300,0,2,3,1047070,30,0,3840,0,0,0,1,0,大型土器ダイハニワン強襲
24066,1,0,100,150,200,300,0,2,3,1078040,30,0,255,0,0,0,1,0,わんわん王国の異変
24067,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ねこのなつやすみ サバイバル (旧)
24068,1,0,100,150,200,300,0,2,3,1064030,30,0,255,0,0,0,1,0,#01 ゴーストパニック
24069,1,0,100,150,200,300,0,2,3,0,30,0,511,0,0,0,1,0,ことよろにゃ強襲！(ΦωΦ)
24070,1,0,100,150,200,300,0,2,3,0,30,0,255,0,0,0,1,0,特売バトルロード
24071,1,0,100,150,200,200,0,2,3,1076030,30,0,255,0,0,0,1,0,ねこのなつやすみ　サバイバル
24072,1,0,100,150,200,200,0,2,3,1076010,30,0,1022,0,0,0,1,0,島を守りし者強襲！
24073,1,0,100,150,200,200,0,2,3,1077040,30,0,255,0,0,0,1,0,ねこのなつやすみ パラダイス
24074,1,0,100,150,200,200,0,2,3,1600010,30,0,255,0,0,0,1,0,1億2000万ダウンロード記念 セレブレーション！
24075,1,0,100,150,200,200,0,2,3,1081050,30,0,252,0,0,0,1,0,第2話 悪の巨顔
24076,1,0,100,150,200,200,0,0,0,0,0,0,0,0,0,0,1,0,第3話 黒き貴婦人(旧)
24077,1,0,100,150,200,300,0,2,3,0,30,0,511,0,0,0,1,0,ことよろにゃ強襲！(ΦωΦ)
24078,1,0,100,150,200,200,0,2,3,1074000,30,0,2047,0,0,0,1,0,ネコたちの大逆襲
24079,1,0,100,150,200,200,0,2,3,1080010,30,0,1023,0,0,0,1,0,強襲！いたずらウッディ
24080,1,0,100,150,200,200,0,2,3,1081040,30,0,496,0,0,0,1,0,第3話 黒き貴婦人
24081,1,0,100,150,200,200,0,3,1,1077000,0,0,1023,0,0,0,1,0,億万長者オークション
25000,1,0,100,150,200,300,0,0,1,1042000,0,0,64,0,0,0,1,0,アテイム古戦場
25001,1,0,100,150,200,300,0,0,1,1042000,0,0,64,0,0,0,1,0,ビタミン渓谷
25002,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,にゃんチケ★ハンター
25003,1,0,100,150,200,300,0,0,1,1042000,0,0,64,0,0,0,1,0,精神と時間の小屋
25004,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,精神と時間の洞窟
25005,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,精神と時間の迷宮
25006,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,ねこの目洞窟
25007,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,ビタミン火山
25008,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,にゃんチケ★ハンターG
25009,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,紅き本能の起源
25010,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,紅き本能の頂
25011,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,紅き本能の秘境
25012,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,浮ける本能の起源
25013,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,浮ける本能の頂
25014,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,浮ける本能の秘境
25015,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,黒き本能の起源
25016,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,黒き本能の頂
25017,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,黒き本能の秘境
25018,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,聖なる本能の起源
25019,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,聖なる本能の頂
25020,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,聖なる本能の秘境
25021,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,蒼き本能の起源
25022,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,蒼き本能の頂
25023,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,蒼き本能の秘境
25024,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,朽ちた本能の起源
25025,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,朽ちた本能の頂
25026,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,朽ちた本能の秘境
25027,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,硬き本能の起源
25028,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,硬き本能の頂
25029,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,硬き本能の秘境
25030,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,おんぼろ秘密基地
25031,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,イケてる秘密基地
25032,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,かんぺきな秘密基地
25033,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,紅き本能の起源
25034,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,紅き本能の頂
25035,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,紅き本能の秘境
25036,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,浮ける本能の起源
25037,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,浮ける本能の頂
25038,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,浮ける本能の秘境
25039,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,黒き本能の起源
25040,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,黒き本能の頂
25041,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,黒き本能の秘境
25042,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,聖なる本能の起源
25043,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,聖なる本能の頂
25044,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,聖なる本能の秘境
25045,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,朽ちた本能の起源
25046,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,朽ちた本能の頂
25047,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,朽ちた本能の秘境
25048,1,0,100,150,200,300,0,0,1,1042000,0,0,128,0,0,0,1,0,蒼き本能の起源
25049,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,蒼き本能の頂
25050,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,蒼き本能の秘境
25051,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,おんぼろ秘密基地
25052,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,おんぼろ秘密基地
25053,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,おんぼろ秘密基地
25054,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,イケてる秘密基地
25055,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,イケてる秘密基地
25056,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,イケてる秘密基地
25057,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,かんぺきな秘密基地
25058,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,かんぺきな秘密基地
25059,1,0,100,150,200,300,0,0,1,1042010,0,0,1,0,0,0,1,0,かんぺきな秘密基地
25060,1,0,100,150,200,300,0,0,1,1042010,0,0,128,0,0,0,1,0,狩人の地図Ⅰ
25061,1,0,100,150,200,300,0,0,1,1042010,0,0,256,0,0,0,1,0,狩人の地図Ⅱ
25062,1,0,100,150,200,300,0,0,1,1042010,0,0,512,0,0,0,1,0,狩人の地図Ⅲ
25063,1,0,100,150,200,200,0,0,1,1042000,0,0,256,0,0,0,1,0,悪しき本能の起源
25064,1,0,100,150,200,200,0,0,1,1042000,0,0,256,0,0,0,1,0,悪しき本能の頂
25065,1,0,100,150,200,200,0,0,1,1042000,0,0,512,0,0,0,1,0,悪しき本能の秘境
25066,1,0,100,150,200,300,0,0,1,1042010,0,0,1024,0,0,0,1,0,狩人の地図Ⅳ
25067,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,古き本能の起源
25068,1,0,100,150,200,300,0,0,1,1042000,0,0,256,0,0,0,1,0,古き本能の頂
25069,1,0,100,150,200,300,0,0,1,1042000,0,0,512,0,0,0,1,0,古き本能の秘境
25070,1,0,100,150,200,200,0,0,1,1042020,0,0,2,0,0,0,1,0,再会の地図
25071,1,0,100,150,200,200,0,0,1,1042020,0,0,16,0,0,0,1,0,再会の地図
25072,1,0,100,150,200,200,0,0,1,1042020,0,0,128,0,0,0,1,0,再会の地図
27000,1,0,100,150,200,300,0,2,3,2013060,30,0,2032,0,0,0,1,0,メシエ 強襲！
27001,1,0,100,150,200,300,0,2,3,2052010,30,0,1023,0,0,0,1,0,U.F.O.軍団 強襲！
27002,1,0,100,150,200,300,0,2,3,2044030,30,0,1022,0,0,0,1,0,悪魔軍 強襲 !
27003,1,0,100,150,200,300,0,2,3,2044040,30,0,2032,0,0,0,1,0,天使軍 強襲 !
27004,1,0,100,150,200,300,0,2,3,2006080,30,0,2032,0,0,0,1,0,強襲のメルクストーリア
27005,1,0,100,150,200,300,0,2,3,2051040,30,0,2046,0,0,0,1,0,強襲！電子の歌姫
27006,1,0,100,150,200,300,0,2,3,2051040,30,0,2046,0,0,0,1,0,強襲！電子の歌姫(韓国版)
27007,1,0,100,150,200,300,0,2,3,2038070,30,0,2032,0,0,0,1,0,使徒強襲
27008,1,0,100,150,200,300,0,2,3,0,30,0,510,0,0,0,1,0,強襲！らんま１/２
27009,1,0,100,150,200,300,0,2,3,2025060,30,0,508,0,0,0,1,0,ワルプルギスの夜
27010,1,0,100,150,200,300,0,2,3,2063000,30,0,255,0,0,0,1,0,めざせＧＩ にゃんこ競馬
27011,1,0,100,150,200,300,0,2,3,2021040,30,0,2032,0,0,0,1,0,強襲！城とドラゴン
27012,1,0,100,150,200,300,0,2,3,2053020,30,0,2046,0,0,0,1,0,強襲！らんま1/2
27013,1,0,100,150,200,300,0,2,3,2011020,30,0,4095,0,0,0,1,0,ハマンボ崎あゆみ　強襲！
27014,1,0,100,150,200,300,0,2,3,2034080,30,0,2032,0,0,0,1,0,サーヴァント強襲！
27015,1,0,100,150,200,300,0,2,3,2018020,30,0,2040,0,0,0,1,0,強襲！メタルスラッグ
27016,1,0,100,150,200,300,0,2,3,2059020,30,0,1022,0,0,0,1,0,強襲！神魔の塔
27017,1,0,100,150,200,300,0,2,3,2060030,30,0,2040,0,0,0,1,0,強襲！御頭・四乃森蒼紫
27018,1,0,100,150,200,300,0,2,3,2061000,30,0,2046,0,0,0,1,0,VS花山薫
27019,1,0,100,150,200,300,0,2,3,2061010,30,0,2046,0,0,0,1,0,VS愚地克巳
27020,1,0,100,150,200,300,0,2,3,2061020,30,0,2046,0,0,0,1,0,VS烈海王
27021,1,0,100,150,200,300,0,2,3,2061030,30,0,2046,0,0,0,1,0,VSジャック・ハンマー
27022,1,0,100,150,200,300,0,2,3,2061040,30,0,2046,0,0,0,1,0,VS範馬刃牙
27023,1,0,100,150,200,300,0,2,3,2062030,30,0,2040,0,0,0,1,0,ラジカルハイウェイ
27024,1,0,100,150,200,200,0,2,3,2038060,30,0,1920,0,0,0,1,0,エヴァ量産機強襲
27025,1,0,100,150,200,200,0,2,3,2065030,30,0,2040,0,0,0,1,0,強襲！猗窩座との戦い
27026,1,0,100,150,200,200,0,2,3,2034090,30,0,2040,0,0,0,1,0,真アサシン強襲！
27027,1,0,100,150,200,200,0,2,3,2066010,30,0,1020,0,0,0,1,0,強襲！巨大パックマン
30000,1,0,100,150,200,300,0,0,0,0,0,0,896,0,0,0,1,0,魔界編
31000,1,0,100,150,200,300,0,3,1,1043000,0,0,1008,0,0,0,1,0,ガープラ密林
31001,1,0,100,150,200,300,0,3,1,1043010,0,0,2016,0,0,0,1,0,アシビニ砂漠
31002,1,0,100,150,200,300,0,3,1,1043020,0,0,1920,0,0,0,1,0,ジャンフォレ火山
33000,1,0,100,150,200,300,0,0,0,0,0,0,448,0,0,0,1,0,地底迷宮 グランドアビス
34000,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,ゼロフィールド
34001,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,時空の最果て
34002,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,バリチッチ盆地
34003,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,ウルルブ島滞在記
34004,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,新世界アリ＝エヘン
34005,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,われら海の猫
34006,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,対極にある真実
34007,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,デシリットル湾の魔物
34008,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,枯れた思考の庭
34009,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,異空行路の先に
34010,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,イトコンバレー
34011,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,カルメ桃源郷
34012,2,0,100,120,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,隠されしモルモ島
34013,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,行楽地デラ・コスパ
34014,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,ゆらぎの禁制区域
34015,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,豪華客船ハイパニック
34016,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,アンガード大魔宮
34017,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,遊園森林ガングール
34018,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,ニュータウン海淵
34019,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,1,0,万物誘う真理の大渦
34020,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,新たな時を刻む旅路
34021,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,甘味自然公園
34022,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,リバース聖墓
34023,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,眠りの深淵
34024,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,忘却共和国
34025,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,ブック列島
34026,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,虚栄カンパニー
34027,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,マジカ幻想郷
34028,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,マッスルエンパイア
34029,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,美術工房アートリエ
34030,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,変異を伴う継承の楽園
34031,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,ニューホライズン
34032,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,ン・トーベ地方
34033,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,おしゃれクレイジー
34034,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,偏愛化学実験場
36000,2,0,100,120,150,150,0,0,0,1041000,0,0,1536,0,0,0,1,0,異次元コロシアム
36001,2,0,100,120,150,150,0,0,0,1041010,0,0,1536,0,0,0,1,0,異次元コロシアム
36002,2,0,100,120,150,150,0,0,0,1041020,0,0,1536,0,0,0,1,0,異次元コロシアム
36003,2,0,100,120,150,150,0,0,0,1041030,0,0,1536,0,0,0,1,0,異次元コロシアム
36004,2,0,100,120,150,150,0,0,0,1041040,0,0,1536,0,0,0,1,0,異次元コロシアム
36005,2,0,100,120,150,150,0,0,0,1041050,0,0,1536,0,0,0,1,0,異次元コロシアム
36006,2,0,100,120,150,150,0,0,0,1041060,0,0,1536,0,0,0,1,0,異次元コロシアム
36007,2,0,100,120,150,150,0,0,0,1041070,0,0,1536,0,0,0,1,0,異次元コロシアム
36008,2,0,100,120,150,150,0,0,0,1041080,0,0,1536,0,0,0,1,0,異次元コロシアム
36009,2,0,100,120,150,150,0,0,0,1041090,0,0,1536,0,0,0,1,0,異次元コロシアム
36010,2,0,100,120,150,150,0,0,0,1041100,0,0,1536,0,0,0,1,0,異次元コロシアム
36011,2,0,100,120,150,150,0,0,0,1041110,0,0,1536,0,0,0,1,0,異次元コロシアム
36012,2,0,100,120,150,150,0,0,0,1041120,0,0,1536,0,0,0,1,0,異次元コロシアム
36013,2,0,100,120,150,150,0,0,0,1041130,0,0,1536,0,0,0,1,0,異次元コロシアム
36014,2,0,100,120,150,150,0,0,0,1041140,0,0,1536,0,0,0,1,0,異次元コロシアム
36015,2,0,100,120,150,150,0,0,0,1041150,0,0,1536,0,0,0,1,0,異次元コロシアム
36016,2,0,100,120,150,150,0,0,0,1041160,0,0,1536,0,0,0,1,0,異次元コロシアム
36017,2,0,100,120,150,150,0,0,0,1041170,0,0,1536,0,0,0,1,0,異次元コロシアム
36018,2,0,100,120,150,150,0,0,0,1041180,0,0,1536,0,0,0,1,0,異次元コロシアム
36019,2,0,100,120,150,150,0,0,0,1041190,0,0,1536,0,0,0,1,0,異次元コロシアム
36020,2,0,100,120,150,150,0,0,0,1041200,0,0,1536,0,0,0,1,0,異次元コロシアム
36021,2,0,100,120,150,150,0,0,0,1041210,0,0,1536,0,0,0,1,0,異次元コロシアム
36022,2,0,100,120,150,150,0,0,0,1041220,0,0,1536,0,0,0,1,0,異次元コロシアム
36023,2,0,100,120,150,150,0,0,0,1041230,0,0,1536,0,0,0,1,0,異次元コロシアム
36024,2,0,100,120,150,150,0,0,0,1041240,0,0,1536,0,0,0,1,0,異次元コロシアム
36025,2,0,100,120,150,150,0,0,0,1041250,0,0,1536,0,0,0,1,0,異次元コロシアム
36026,2,0,100,120,150,150,0,0,0,1041260,0,0,1536,0,0,0,1,0,異次元コロシアム
36027,2,0,100,120,150,150,0,0,0,1041270,0,0,1536,0,0,0,1,0,異次元コロシアム
37000,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,100,0,0,にゃんこ道検定 初段
37001,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,100,0,0,にゃんこ道検定 二段
37002,1,0,100,150,200,300,0,0,0,0,0,0,4,0,0,0,0,0,にゃんこ道検定 三段
37003,1,0,100,150,200,300,0,0,0,0,0,0,8,0,0,0,0,0,にゃんこ道検定 四段
37004,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,0,0,にゃんこ道検定 五段
37005,1,0,100,150,200,300,0,0,0,0,0,0,32,0,0,0,0,0,にゃんこ道検定 六段
37006,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,0,0,にゃんこ道検定 七段
37007,1,0,100,150,200,300,0,0,0,0,0,0,128,0,0,0,0,0,にゃんこ道検定 八段
37008,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,0,0,にゃんこ道検定 九段
37009,1,0,100,150,200,300,0,0,0,0,0,0,512,0,0,0,0,0,にゃんこ道検定 十段
37010,1,0,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,0,0,にゃんこ道検定 十一段
37011,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,0,0,にゃんこ道検定 十二段
39000,1,0,100,150,200,300,0,0,0,1082000,0,0,25,0,0,0,1,1,開演！こねこライブ
